circuit_uuid,exp_id,run_uuid,chip_id,chip_ver,chip_idx,cir_idx,cir_ver,cir_vers,overall_idx,curated,media_conc,dry,antibiotic,atc_code,sample_type,contrival,sample_prep,sample_prep_ver,specimen,strain_id,strain_conc,txid,fatal,nonfatal,intv,reaction,fill_type,fill_ver,operator,started,instrument,run_id,imported,date,antibiotic_conc,cir_col,cir_row,cir_side,test_module,position,doublets,excluded,fill_factor_final,fill_factor_initial,included,neg,neg_0,neg_1,pos_0,pos_0_inc,pos_1,pos_1_inc,total_droplets
1e6c5ead-3211-4984-8bdf-1c9e53e900d5,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,0,None,None,20,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,1,A,rosalind,front,141,1782,0.99,0.99,22556,21982,21982,22556,580,574,0,0,24338
3df4b8ea-c0ef-4fe2-94ce-9b80c8cca29c,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,1,None,None,21,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,2,A,rosalind,front,98,1746,0.99,0.99,21492,20989,20989,21492,506,503,0,0,23238
94179017-f169-47c9-b935-97047527c668,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,2,None,None,22,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,3,A,rosalind,front,147,1806,0.99,0.99,21765,21342,21342,21765,425,423,0,0,23571
3212d93b-93d9-4026-ab05-ae65fc2b3872,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,3,None,None,23,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,4,A,rosalind,front,159,1871,0.99,0.99,21701,20629,20629,21701,1081,1072,0,0,23572
00c18cb8-c742-4590-949d-fa462f6b4eb2,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,4,None,None,24,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,5,A,rosalind,front,100,1833,0.99,0.99,21673,21119,21119,21673,560,554,0,0,23506
435f2e10-78f3-420f-a11f-91ac2261658e,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,5,None,None,25,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,6,A,rosalind,front,315,2061,0.99,0.99,21234,20734,20734,21234,508,500,0,0,23295
1f130922-d04a-4a10-865e-352f6d1ea651,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,6,None,None,26,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,7,A,rosalind,front,214,1842,0.97,0.98,20097,19649,19649,20097,459,448,0,0,21939
108598a6-da18-4581-a495-4b35c0ff2086,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,7,None,None,27,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,8,A,rosalind,front,209,2000,0.98,0.99,20410,19952,19952,20410,463,458,0,0,22410
3cbe5efd-290f-419d-bcf0-aeaadd9b1cbe,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,8,None,None,28,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,9,A,rosalind,front,215,1790,0.99,0.99,21416,20959,20959,21416,464,457,0,0,23206
a0f90df7-9860-4afe-a75f-535bcf8cbdd7,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,9,None,None,29,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,C,10,A,rosalind,front,201,1690,0.98,0.98,20363,19885,19885,20363,481,478,0,0,22053
5797db36-d432-4ceb-97f5-4849b2097f80,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,10,None,None,30,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,1,B,rosalind,front,254,2014,0.98,0.98,21227,20691,20691,21227,542,536,0,0,23241
367a3e4a-5c66-4021-b2a8-1669f3e1618e,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,11,None,None,31,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,2,B,rosalind,front,251,2036,0.97,0.97,20499,20062,20062,20499,442,437,0,0,22535
d70c3901-37ef-4e3b-a4e7-6d8cfb08f5d9,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,12,None,None,32,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,3,B,rosalind,front,54,1845,0.99,0.99,22021,21584,21584,22021,441,437,0,0,23866
bb0bc94d-f729-47e0-92b8-1368a3b6ce2c,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,13,None,None,33,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,4,B,rosalind,front,44,1440,0.99,0.99,20937,20454,20454,20937,491,483,0,0,22377
f1bb2fa5-9cf0-457f-b9c0-77205b40d856,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,14,None,None,34,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,5,B,rosalind,front,77,1303,0.98,0.97,19830,19397,19397,19830,438,433,0,0,21133
39efc778-406c-45ce-9345-6861901abc5f,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,15,None,None,35,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,6,B,rosalind,front,126,2034,0.97,0.97,20236,19739,19739,20236,499,497,0,0,22270
7818302e-ae7a-4517-9bbe-a82e903444cd,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,16,None,None,36,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,7,B,rosalind,front,154,1736,0.99,0.99,21707,21307,21307,21707,403,400,0,0,23443
7f6bfc74-1308-4eb2-92e9-4bf03ec9e645,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,17,None,None,37,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,8,B,rosalind,front,333,1780,0.89,0.88,16409,16024,16024,16409,406,385,0,0,18189
cee5d67e-1bb7-4b4a-a88d-21dd20144be3,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,18,None,None,38,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,9,B,rosalind,front,114,1786,0.98,0.98,20875,20378,20378,20875,500,497,0,0,22661
789dab73-4c52-4147-865d-0380938056d5,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN3,v4,1,19,None,None,39,FALSE,100,dry,None,None,patient_eta,None,Old prep,,LR-S007-0534,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,D,10,B,rosalind,front,128,1731,0.99,0.99,21306,20817,20817,21306,491,489,0,0,23037
c565a4c6-fdc6-4116-bf9f-4a1ac566dded,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,0,None,None,40,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,1,A,rosalind,back,57,1597,0.99,0.99,22086,22086,22086,22086,0,0,0,0,23683
8d0540db-e2a7-4b09-908f-76041eafe76b,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,1,None,None,41,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,2,A,rosalind,back,27,1366,1,0.99,21796,21796,21796,21796,0,0,0,0,23162
7e7bc1be-f4eb-4ecf-b004-3df173366813,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,2,None,None,42,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,3,A,rosalind,back,42,1687,1,0.99,22416,22415,22415,22416,1,1,0,0,24103
e904f158-07c2-46dc-b17d-2196b67be68c,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,3,None,None,43,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,4,A,rosalind,back,40,1495,1,1,21762,21762,21762,21762,0,0,0,0,23257
25607ea0-82d0-4b5c-a2bb-44cdef834781,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,4,None,None,44,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,5,A,rosalind,back,40,1665,1,0.99,22315,22315,22315,22315,1,0,0,0,23980
f89d3ec4-2893-419e-9db5-1fe01bd62881,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,5,None,None,45,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,6,A,rosalind,back,74,1592,1,1,21180,21179,21179,21180,1,1,0,0,22772
1010cb50-ee77-4c71-9714-5ed4227b7973,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,6,None,None,46,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,7,A,rosalind,back,34,1598,1,1,20990,20988,20988,20990,2,2,0,0,22588
d364fc61-767c-424d-a40a-97514a562542,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,7,None,None,47,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,8,A,rosalind,back,109,1665,0.99,0.99,20939,20939,20939,20939,0,0,0,0,22604
9269263f-4c30-4b07-ada3-c619de994aa2,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,8,None,None,48,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,9,A,rosalind,back,53,1781,1,0.99,21305,21303,21303,21305,2,2,0,0,23086
e5cca14e-6fbf-4aef-b1da-b1df75747cf9,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,9,None,None,49,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,E,10,A,rosalind,back,53,1663,0.99,0.99,20639,20639,20639,20639,0,0,0,0,22302
e687e913-e6f8-4f15-83da-897be63da645,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,10,None,None,50,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,1,B,rosalind,back,36,1799,0.99,1,21496,21495,21495,21496,1,1,0,0,23295
899b2167-680a-4ac6-b19d-bf630680a3ab,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,11,None,None,51,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,2,B,rosalind,back,23,1645,1,0.99,21261,21261,21261,21261,0,0,0,0,22906
7caba7f1-97dc-4676-8c93-90f76765dcdc,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,12,None,None,52,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,3,B,rosalind,back,45,1376,1,0.99,21104,21104,21104,21104,0,0,0,0,22480
169c9e70-5a19-48ab-a42f-30f15372ba93,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,13,None,None,53,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,4,B,rosalind,back,30,1700,1,1,21882,21882,21882,21882,0,0,0,0,23582
27d7950a-55ac-47da-af2a-e4c163e5dc9c,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,14,None,None,54,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,5,B,rosalind,back,29,1540,1,1,20808,20807,20807,20808,1,1,0,0,22348
27d6d2f8-5258-4cf9-81e6-995413d029ed,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,15,None,None,55,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,6,B,rosalind,back,58,1194,0.99,0.99,19955,19955,19955,19955,0,0,0,0,21149
67017852-0fa7-4ffd-b082-bbd7c97daffd,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,16,None,None,56,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,7,B,rosalind,back,38,1627,1,1,21401,21400,21400,21401,1,1,0,0,23028
eec2e366-851a-48a8-b61b-e38364f48f19,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,17,None,None,57,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,8,B,rosalind,back,38,1652,0.99,1,21121,21121,21121,21121,0,0,0,0,22773
d44bad77-ffc5-4bcb-8b62-cf24de21009e,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,18,None,None,58,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,9,B,rosalind,back,38,1532,1,1,20924,20924,20924,20924,0,0,0,0,22456
9bf0d5e5-e806-41a8-911a-89aa75ed6f82,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CN2,v4,2,19,None,None,59,FALSE,100,dry,None,None,patient_bal,None,New prep,,LR-S007-0533,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,F,10,B,rosalind,back,43,1505,1,1,21201,21201,21201,21201,0,0,0,0,22706
967a9fc9-ab05-4732-8896-5fcaf72629ee,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,0,None,None,60,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,1,A,rosalind,back,58,1766,1,1,22521,22520,22520,22521,1,1,0,0,24287
f80bf7dc-bbbd-4a89-bbb7-c1b5e911f8f3,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,1,None,None,61,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,2,A,rosalind,back,37,1202,1,1,21176,21175,21175,21176,1,1,0,0,22378
9ae40163-ffa3-4d3d-a008-07b5a6441eae,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,2,None,None,62,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,3,A,rosalind,back,47,1669,1,1,22361,22360,22360,22361,2,1,0,0,24030
9f39468e-9de3-48ba-971e-361af83f6adf,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,3,None,None,63,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,4,A,rosalind,back,65,1732,1,1,21651,21651,21651,21651,0,0,0,0,23383
a8066a4e-4059-4a41-b483-2cc22b929505,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,4,None,None,64,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R38,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,5,A,rosalind,back,42,1486,1,1,22567,22566,22566,22567,2,1,0,0,24053
a39d0abc-0d5f-4747-8b01-ce5b958f87e0,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,5,None,None,65,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,6,A,rosalind,back,52,1602,1,1,21547,21546,21546,21547,3,1,0,0,23149
62b462a2-8660-461d-8f4d-c08c04daae4b,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,6,None,None,66,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,7,A,rosalind,back,93,1600,1,1,21161,21161,21161,21161,0,0,0,0,22761
ffc45616-c90e-47c7-bd12-446e7ba2c7e6,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,7,None,None,67,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,8,A,rosalind,back,59,1306,1,1,20387,20386,20386,20387,1,1,0,0,21693
2c4ad447-c0f2-4674-96d9-bd703861d615,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,8,None,None,68,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,9,A,rosalind,back,124,1760,1,1,20916,20915,20915,20916,1,1,0,0,22676
f9060f6f-eca1-4bd3-8fe2-a289e05cbad6,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,9,None,None,69,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R84,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,G,10,A,rosalind,back,138,1532,1,1,20654,20654,20654,20654,0,0,0,0,22186
9ad9fc56-3a25-4242-90cf-c57d0b98b3aa,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,10,None,None,70,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,H,1,B,rosalind,back,47,1656,1,1,21734,21734,21734,21734,0,0,0,0,23390
8fb90c3a-2590-4981-bdaa-b20caf1fd16e,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,11,None,None,71,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,H,2,B,rosalind,back,47,1612,1,1,21813,21813,21813,21813,0,0,0,0,23425
8663db83-ebd8-4305-92ba-004d7c205d88,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,12,None,None,72,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,H,3,B,rosalind,back,42,1613,1,1,22275,22275,22275,22275,0,0,0,0,23888
77b5c6e6-33a7-4f61-bb78-9401ccafee76,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,13,None,None,73,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,H,4,B,rosalind,back,50,1606,1,1,21876,21874,21874,21876,4,2,0,0,23482
e4e0ba24-631f-4a74-a8cc-73a95b6ef157,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,14,None,None,74,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R102,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,H,5,B,rosalind,back,61,1648,1,1,21140,21140,21140,21140,0,0,0,0,22788
7d98638a-0725-407f-b2d6-5cdc5141e605,EXP-VGYKBEBR,8ca13394-2910-4374-963d-7e4ac4424a4b,VF6J3CNZ,v4,3,15,None,None,75,FALSE,100,dry,None,None,patient_bal,None,Old prep,,LR-S007-0533,None,None,None,None,None,None,NK-R104,None,None,brandon@pattern.bio,2024-06-13T14:41:15.715000-05:00,rosalind,None,None,6/13/2024,0,H,6,B,rosalind,back,52,1649,1,1,21251,21251,21251,21251,2,0,0,0,22900
